stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,alias,stop_area,stop_desc,lest_x,lest_y,zone_name,authority
25793,3700184-1,Panneli,58.85757904,23.00516739,25793,,Pühalepa vald,"Aruküla-Suuremõisa suund",6524677.46,442591.43,,Hiiu MV
1165,09402-1,Lõime,59.45198906,24.69405589,1165,,Põhja-Tallinn,,6590669.59,539367.36,Harju1,Tallinna TA
25795,5700217-1,Maalse,58.88328303,23.78866266,25795,,Lääne-Nigula vald,,6527134.00,487813.00,,Lääne MV
25796,5700216-1,Maalse,58.88287115,23.78933388,25796,,Lääne-Nigula vald,,6527088.00,487851.56,,Lääne MV
25797,7800785-1,Rukki,58.21272652,26.39986939,25797,,Elva vald,,6454951.00,641033.37,,Tartu MV
25799,8600405-1,Missokülä,57.61833557,27.26962363,25799,,Rõuge vald,"Luhamaa suunas",6390987.05,695336.92,,Võru MV
25800,8600094-1,Illi,57.71196023,27.32029852,25800,,Võru vald,"Luhamaa suunas",6401551.01,697845.96,,Võru MV
150339,5901235-1,Lihulõpe,59.42766,26.21302,150339,,Haljala vald,,6589827.50,625592.99,Viru2A,Lääne-Viru MV
25804,8600320-1,Linavabrik,57.85792576,26.97499634,25804,,Võru linn,"Katariina suunas",6416827.03,676563.97,,Võru MV
25806,8600017-1,Alaküla,57.87762726,26.88697743,25806,,Võru vald,"Tartu suunas",6418791.06,671248.97,,Võru MV
20393,8600522-1,Põrste,57.65161788,27.33541391,20393,,Setomaa vald,"Järvemäe suunas",6394883.02,699079.96,,Võru MV
25819,8200560-1,Saarelaane,58.02649881,26.23237262,25819,,Puka vald,,6433881.05,631884.01,,Valga MV
25822,5900466-1,Mähka,59.20500098,26.48886936,25822,,Vinni vald,,6565588.97,642161.31,Viru2C,Lääne-Viru MV
25823,5900467-1,Mähka,59.20538311,26.48878982,25823,,Vinni vald,,6565631.34,642155.19,Viru2C,Lääne-Viru MV
30155,5900132-1,Jäneda jaam,59.25385207,25.70927327,30155,,Tapa vald,,6569635.50,597504.87,Viru2D,Lääne-Viru MV
138594,499049-1,Adavere metskond,58.72914582,25.85132316,138594,,Põltsamaa vald,,6511426.00,607219.00,,Jõgeva ÜTK
25827,5900415-1,Lääne,59.35859458,26.33708885,25827,,Rakvere linn,,6582376.87,632899.38,Viru1,Rakvere linn
25830,8200425-1,Pedajamäe,58.06581643,26.46387367,25830,,Otepää vald,,6438735.95,645393.94,,Valga MV
967,04706-1,Vääna,59.38429921,24.65177469,967,,Nõmme,,6583104.94,537042.49,Harju1,Tallinna TA
25835,6700436-1,Lemme,57.96750312,24.40815013,25835,,Häädemeeste vald,,6425188.95,524156.96,,Pärnu MV
25836,6700735-1,Põldmaa,58.14838295,24.79666914,25836,,Saarde vald,,6445539.98,546911.94,,Pärnu MV
25837,6700413-1,Laine,58.51396954,23.69570779,25837,,Lääneranna vald,,6486019.94,482266.08,,Pärnu MV
25840,6700579-1,Murru,58.54376687,24.76561862,25840,,Tori vald,,6489552.96,544580.98,,Pärnu MV
25843,6700287-1,Kiisamaa,58.54032965,24.18152245,25843,,Lääneranna vald,,6488930.00,510571.07,,Pärnu MV
24842,8600267-1,Kääpa,57.87138,27.11206,24842,,Võru vald,"Võru suunas",6418693.02,684623.39,,Võru MV
153392,7801370-1,Tooma,58.28410546,26.59588034,153392,,Nõo vald,"",6463324.00,652239.25,,Tartu MV
31113,4900762-1,Änkküla,58.70645922,26.5427796,31113,,Jõgeva vald,"Palamuse aleviku suunas",6510212.50,647343.75,,Jõgeva ÜTK
25844,6701170-1,Viidika,58.50564509,25.00566013,25844,,Tori vald,,6485491.99,558621.02,,Pärnu MV
25846,8600721-1,Turu,57.83685966,27.00859036,25846,,Võru linn,"Soo suunas",6414572.00,678661.62,,Võru MV
25847,8600136-1,Kaitseväe,57.82357507,27.01726065,25847,,Võru linn,"Naftabaasi suunas",6413117.00,679242.68,,Võru MV
25849,5700424-1,Turpla,58.83672272,24.05643,25849,,Lääne-Nigula vald,,6521930.01,503258.46,,Lääne MV
25855,6700264-1,Keraamika,58.63083119,25.02077766,25855,,Põhja-Pärnumaa vald,,6499446.95,559289.99,,Pärnu MV
25856,6700040-1,Anelema,58.6224873,24.55951401,25856,,Põhja-Pärnumaa vald,,6498202.03,532506.97,,Pärnu MV
25858,6700380-1,Kõrsa,58.41075002,24.67455191,25858,,Sindi linn,,6474681.48,539427.46,PärnuMVLL,Pärnu MV
25860,6700729-1,Põhja,58.41025035,24.66461005,25860,,Tori vald,,6474620.03,538846.93,PärnuMVLL,Pärnu MV
25864,6700051-1,Are,58.5236682,24.55972499,25864,,Tori vald,,6487196.01,532611.07,,Pärnu MV
25865,6700050-1,Are,58.52443373,24.56138499,25865,,Tori vald,,6487282.08,532707.07,,Pärnu MV
25867,6700358-1,Kustase,58.527387,24.6721,25867,,Tori vald,,6487670.30,539153.98,,Pärnu MV
25872,8400851-1,Sarja,58.15486515,25.24256851,25872,,Mulgi vald,"Abja-Paluoja suunas",6446660.94,573152.93,,Viljandi MV
32961,4900739-1,Võtikvere,58.8669088,26.83694544,32961,,Mustvee vald,"Ulvi suunas",6528751.59,663624.20,ViruVälis,Jõgeva ÜTK
25874,8400219-1,Kille,58.13931946,25.28958615,25874,,Mulgi vald,"Abja-Paluoja suunas",6444982.07,575953.92,,Viljandi MV
25875,8400218-1,Kille,58.13956354,25.2894096,25875,,Mulgi vald,"Sarja suunas",6445009.05,575943.00,,Viljandi MV
25878,5100557-1,Ujula,58.8133857,25.40420661,25878,,Türi vald,,6520178.50,581132.31,tartu1,Järvamaa ÜTK
25884,6700279-1,Kihlepa tee,58.39383551,24.28198259,25884,,Pärnu linn,,6472633.98,516489.99,,Pärnu MV
25890,8600587-1,Rõuge tee,57.72836779,26.78084303,25890,,Rõuge vald,"Võru suunas",6401914.95,665646.00,,Võru MV
25891,8600588-1,Rõuge tee,57.72805196,26.78012901,25891,,Rõuge vald,"Haabsilla suunas",6401878.04,665604.95,,Võru MV
25892,8600140-1,Kangsti,57.69734726,26.73480348,25892,,Rõuge vald,"Võru suunas",6398349.99,663045.93,,Võru MV
25895,8600099-1,Jaama,57.68001818,26.72474421,25895,,Rõuge vald,"Matsi suunas",6396397.05,662524.92,,Võru MV
23751,4400299-1,Konsu rist,59.2422159,27.51930688,23751,,Alutaguse vald,"Jõhvi suunas",6572364.54,700755.19,,Ida-Viru MV
25898,8600640-1,Soe kõrts,57.85982696,26.90015855,25898,,Võru vald,"Vagula suunas",6416844.07,672116.05,,Võru MV
25900,8600116-1,Järvere,57.85180316,26.87305976,25900,,Võru vald,"Soe kõrtsi suunas",6415882.00,670547.07,,Võru MV
25901,8600117-1,Järvere,57.85196925,26.87288617,25901,,Võru vald,"Sõmerpalu suunas",6415900.04,670535.98,,Võru MV
30976,4900430-1,Peebu,58.58733925,26.75895803,30976,,Tartu vald,"Maarja-Magdaleena suunas",6497451.00,660409.18,,Tartu MV
11700,37007-1,Pillapalu küla,59.34223634,25.57332819,11700,,Anija vald,,6579289.00,589520.50,Harju4,Harjumaa ÜTK
25462,8600270-1,Käätso,57.797239,26.95806818,25462,,Võru vald,"Võru suunas",6410029.94,675857.93,,Võru MV
153682,22422-1,Silmsi küla,59.11431185,25.31286478,153682,,Kose vald,,6553584.92,575199.43,Harju4,Harjumaa ÜTK
25969,7000190-1,Vabaduse,59.16888917,24.74461079,25969,Kohila,Kohila vald,,6559164.93,542584.84,Harju4,Rapla MV
29800,6500268-1,Laane,58.00819421,26.94971639,29800,,Põlva vald,"Puskaru suunas",6433481.20,674328.84,,Põlva MV
25907,8600778-1,Varese,57.87352264,26.8082335,25907,,Võru vald,"Tööstuse suunas",6418136.00,666599.96,,Võru MV
25908,8600694-1,Tinnipalu,57.87863665,26.76764707,25908,,Võru vald,"Tööstuse suunas",6418605.03,664170.03,,Võru MV
24561,7800591-1,Möllatsi,58.4333574,26.81784168,24561,,Tartu vald,"Jõhvi maantee suunas",6480458.02,664551.02,,Tartu MV
25917,5700263-1,Nõmmemaa,59.15527,23.74550999,25917,,Lääne-Nigula vald,,6557439.08,485439.50,,Lääne MV
25932,7800902-1,Suntsi,58.19144456,26.48542556,25932,,Nõo vald,"Tamsa suunas",6452765.39,646146.81,,Tartu MV
27814,4400005-1,Adraku,58.94244728,26.81782899,27814,,Mustvee vald,"Avinurme suunas",6537111.69,662168.93,ViruVälis,Jõgeva ÜTK
1232,10703-1,Tallinna Ülikool,59.43853703,24.77136907,1232,,Kesklinn,,6589218.96,543769.67,Harju1,Tallinna TA
25941,7820253-1,Sõbra,58.36449633,26.73501272,25941,,Tartu linn,"Sõbra tn.l",6472594.55,660029.48,TartuLinn,Tartu LV
26246,7820191-1,Põllu,58.39840795,26.70984368,26246,,Tartu linn,"Narva mnt. suunas",6476308.71,658405.07,TartuLinn,Tartu LV
25945,7820244-1,Soinaste III,58.36356625,26.69877895,25945,,Tartu linn,"Soinaste  raudtee suunas",6472405.17,657914.71,TartuLinn,Tartu LV
25949,7820255-1,Sõpruse puiestee,58.38070973,26.75491693,25949,,Tartu linn,"Kaunase pst. suunas",6474446.50,661119.31,TartuLinn,Tartu LV
25950,7820257-1,Sõpruse puiestee,58.38116812,26.75303178,25950,,Tartu linn,"Puiestee tn. suunas",6474492.99,661007.02,TartuLinn,Tartu LV
25951,7820250-1,Suur kaar,58.35774316,26.71396835,25951,,Tartu linn,"Kesk kaar tn. suunas",6471793.00,658829.25,TartuLinn,Tartu LV
25952,8600628-1,Seminari väljak,57.84782661,26.99608546,25952,,Võru linn,,6415759.03,677864.99,,Võru MV
25953,8600455-1,Olevi,57.83772146,27.01087622,25953,,Võru linn,"Kaubamaja suunas",6414673.98,678792.97,,Võru MV
25954,8600621-1,Sauna,57.84093418,27.00317527,25954,,Võru linn,,6415010.95,678319.96,,Võru MV
25955,8600168-1,Kikkaoja,57.7065076,26.68520994,25955,,Antsla vald,"Kõrgepalu suunas",6399250.00,660049.98,,Võru MV
25959,7820251-1,Suur kaar,58.35767356,26.71364991,25959,,Tartu linn,"Aardla tn suunas",6471784.50,658810.93,TartuLinn,Tartu LV
26088,7820062-1,Puusepa,58.36669767,26.70364614,26088,,Tartu linn,"Kaare Maarjamõisa suunas",6472765.13,658185.30,TartuLinn,Tartu LV
25962,7820261-1,Tamme kool,58.36357694,26.7070653,25962,,Tartu linn,"raudtee suunas",6472425.90,658399.26,TartuLinn,Tartu LV
25963,7000207-1,Kongo,59.15097241,24.61925099,25963,,Kohila vald,,6557096.30,535434.07,Harju4,Rapla MV
25965,7000051-1,Hageri küla,59.16191674,24.66927761,25965,Hageri,Kohila vald,,6558342.87,538284.38,Harju4,Rapla MV
25966,7000052-1,Hageri küla,59.16194442,24.66997272,25966,Hageri,Kohila vald,,6558346.35,538324.11,Harju4,Rapla MV
25967,7000441-1,Päevati,59.1663606,24.69994544,25967,,Kohila vald,,6558855.77,540033.43,Harju4,Rapla MV
25968,7000440-1,Päevati,59.16633269,24.70044545,25968,,Kohila vald,,6558852.96,540062.06,Harju4,Rapla MV
153308,4990084-1,Aia,58.74498769,26.38385082,153308,,Jõgeva linn,"Tallinna mnt suunas",6514163.00,637986.00,,Jõgeva ÜTK
30024,4900007-1,Aiandi tee,58.73340809,26.12593391,30024,,Põltsamaa vald,"Kalana suunas",6512372.00,623103.00,,Jõgeva ÜTK
24212,8600527-1,Pältre,57.65170193,27.29459392,24212,,Rõuge vald,"Saika suunas",6394771.96,696645.06,,Võru MV
25973,7800713-1,Puiestee,58.17579535,26.33590391,25973,,Elva vald,"Valga suunas",6450707.50,637419.06,,Tartu MV
25974,8200008-1,Aedlinna,58.04739797,26.47495076,25974,,Otepää vald,,6436710.01,646122.98,,Valga MV
25975,8200009-1,Aedlinna,58.04746706,26.47370197,25975,,Otepää vald,,6436714.98,646049.00,,Valga MV
25977,8200021-1,Alajaama,58.06648135,26.499643,25977,,Otepää vald,,6438888.05,647500.97,,Valga MV
25978,8200024-1,Alaküla,58.04105155,26.55280089,25978,,Otepää vald,,6436175.93,650744.02,,Valga MV
25979,8200023-1,Alaküla,58.04141257,26.55274261,25979,,Otepää vald,,6436215.98,650739.05,,Valga MV
25980,8200039-1,Anne,57.98429731,26.53618164,25980,,Otepää vald,,6429822.07,650002.06,,Valga MV
25981,8200040-1,Anne osakond,57.98373696,26.56435607,25981,,Otepää vald,,6429823.06,651670.01,,Valga MV
25982,8200043-1,Annimatsi,58.04141731,26.44153152,25982,,Otepää vald,,6435972.03,644175.00,,Valga MV
25983,8200042-1,Annimatsi,58.04111668,26.44123896,25983,,Otepää vald,,6435937.94,644158.95,,Valga MV
25985,5100395-1,Pähu,59.00921,25.87333,25985,,Järva vald,,6542644.48,607622.08,tartu2,Järvamaa ÜTK
25987,5900567-1,Piiri,59.34174246,26.37777018,25987,,Rakvere linn,,6580582.00,635278.31,Viru1,Rakvere linn
25989,5900794-1,Tartu,59.33805449,26.36039674,25989,,Rakvere linn,,6580136.50,634304.75,Viru1,Rakvere linn
25990,5900953-1,Viru,59.3433648,26.36428521,25990,,Rakvere linn,,6580735.50,634505.06,Viru1,Rakvere linn
25992,5900980-1,Võidu,59.356103,26.359927,25992,,Rakvere linn,,6582144.94,634207.30,Viru1,Rakvere linn
25993,5900729-1,Side,59.34178282,26.37578926,25993,,Rakvere linn,,6580582.50,635165.50,Viru1,Rakvere linn
25994,5900728-1,Side,59.34181673,26.37639717,25994,,Rakvere linn,,6580587.50,635199.93,Viru1,Rakvere linn
25996,5900310-1,Kungla,59.34364453,26.37292563,25996,,Rakvere linn,,6580784.00,634995.31,Viru1,Rakvere linn
25997,5100186-1,Kukevere,59.21025795,25.74271437,25997,,Järva vald,,6564829.97,599538.24,,Järvamaa ÜTK
26002,8200099-1,Ilmjärve,57.95085098,26.43238893,26002,,Otepää vald,,6425871.98,644001.06,,Valga MV
26003,8200101-1,Ilmjärve kool,57.98149868,26.47020337,26003,,Otepää vald,,6429364.95,646113.05,,Valga MV
26004,8200100-1,Ilmjärve kool,57.98148222,26.46967605,26004,,Otepää vald,,6429361.97,646081.94,,Valga MV
26008,8200133-1,Kannistiku,58.04941402,26.43613067,26008,,Otepää vald,,6436850.50,643823.87,,Valga MV
26009,8200156-1,Kassiratta,57.97096638,26.46252174,26009,,Otepää vald,,6428175.97,645701.94,,Valga MV
26010,8200157-1,Kastolatsi,58.0846971,26.49210403,26010,,Otepää vald,,6440898.92,646980.95,,Valga MV
26011,8200158-1,Kastolatsi,58.08459901,26.49255481,26011,,Otepää vald,,6440888.99,647007.93,,Valga MV
26012,8200180-1,Kikka,57.96705379,26.50587671,26012,,Otepää vald,,6427835.50,648282.25,,Valga MV
26013,8200186-1,Kintsli,58.10785056,26.50216627,26013,,Otepää vald,,6443497.99,647477.96,,Valga MV
26014,8200189-1,Kirikuküla,58.07153185,26.44065178,26014,,Otepää vald,,6439322.00,644001.06,,Valga MV
29634,7800217-1,Karjääri,58.36101612,26.40984076,29634,,Elva vald,"Ulila suunas",6471477.50,641025.87,,Tartu MV
26016,8600477-1,Parmupalu,57.62403325,26.63781971,26016,,Rõuge vald,"Mõniste suunas",6389958.94,657587.94,,Võru MV
26017,8600127-1,Kalda,57.62007676,26.59683129,26017,,Rõuge vald,"Andruse suunas",6389423.04,655157.51,,Võru MV
26018,8600129-1,Kalda,57.61981525,26.59553209,26018,,Rõuge vald,"Mõniste suunas",6389390.93,655081.05,,Võru MV
152666,5100689-1,Saare,58.93314895,25.85586735,152666,,Järva vald,,6534147.50,606853.50,,Järvamaa ÜTK
26021,8600616-1,Saru,57.60650531,26.55039688,26021,,Rõuge vald,"Saru lauatehase suunas",6387806.07,652441.92,,Võru MV
26023,8600617-1,Peede,57.60344054,26.52301705,26023,,Rõuge vald,"Saru suunas",6387403.06,650818.99,,Võru MV
122847,6500271-1,Laaneniidu,57.95413416,26.89055986,122847,,Kanepi vald,"Ridali suunas",6427313.50,671094.25,,Põlva MV
26025,8600722-1,Tõrvase oja,57.60246738,26.50569522,26025,,Rõuge vald,"Saru suunas",6387255.93,649788.07,,Võru MV
26026,8600619-1,Saru lauatehas,57.60465131,26.47866496,26026,,Rõuge vald,"Saru suunas",6387438.98,648163.98,,Võru MV
25461,8600271-1,Käätso,57.7978022,26.95821774,25461,,Võru vald,"Lompka suunas",6410093.00,675864.05,,Võru MV
26027,8600620-1,Saru lauatehas,57.60477352,26.478424,26027,,Rõuge vald,"Kalliküla suunas",6387452.05,648149.08,,Võru MV
26028,7400023-1,Ansjala,58.42458729,22.43723185,26028,,Saaremaa vald,,6477088.02,408699.06,,Saare MV
26029,7400022-1,Ansjala,58.42491669,22.43706143,26029,,Saaremaa vald,,6477124.93,408689.96,,Saare MV
26031,7400026-1,Ariste,58.53281512,23.04222155,26031,,Saaremaa vald,,6488477.02,444213.07,,Saare MV
26032,7400027-1,Ariste (Valjala),58.39809845,22.81521401,26032,,Saaremaa vald,,6473685.92,430726.98,,Saare MV
26033,7400028-1,Ariste (Valjala),58.39825057,22.81510695,26033,,Saaremaa vald,,6473702.97,430721.02,,Saare MV
26034,7400029-1,Ariste,58.53368954,23.043897,26034,,Saaremaa vald,,6488573.01,444312.04,,Saare MV
26035,7400030-1,Arju,58.51998816,22.86971432,26035,,Saaremaa vald,,6487204.95,434141.99,,Saare MV
26036,7400032-1,Aste,58.34622088,22.44678623,26036,,Saaremaa vald,,6468349.08,409055.06,,Saare MV
26037,7400031-1,Aste,58.34617752,22.44700866,26037,,Saaremaa vald,,6468343.95,409067.97,,Saare MV
26038,7400033-1,Aste küla,58.37511762,22.434039,26038,,Saaremaa vald,,6471584.02,408383.94,,Saare MV
26039,7400034-1,Aste küla,58.37664273,22.43392026,26039,,Saaremaa vald,,6471754.00,408380.96,,Saare MV
26040,8400267-1,Kosksilla,58.22460591,25.34134397,26040,,Mulgi vald,"Rimmu suunas",6454538.93,578812.01,,Viljandi MV
12114,21596-1,Kumnamõisa,59.32368964,24.45156576,12114,,Harku vald,"",6576259.50,525709.62,Harju3,Harjumaa ÜTK
90386,6500273-1,Laane raudteejaam,58.2030686,26.87613498,90386,,Põlva vald,"Annuka suunas",6454977.00,669052.50,,Põlva MV
28637,4400717-1,Soolepi,59.27514699,27.01772669,28637,,Lüganuse vald,"Rääsa suunas",6574635.00,671999.00,ViruVälis,Ida-Viru MV
26812,8400570-1,Näsare,58.11033746,25.51160517,26812,,Mulgi vald,"Abja-Paluoja suunas",6442027.99,589101.06,,Viljandi MV
1279,11903-1,L. Koidula,59.43899458,24.77642561,1279,,Kesklinn,,6589273.24,544055.99,Harju1,Tallinna TA
26055,8200739-1,Õruste,57.90876218,26.18311885,26055,,Valga vald,,6420678.97,629401.95,,Valga MV
26057,7800500-1,Maidla,58.20371191,26.80844593,26057,,Kambja vald,"Põlva suunas",6454880.00,665073.25,,Tartu MV
26059,7800879-1,Sirvaku,58.22026076,26.7912981,26059,,Kambja vald,"Reola suunas",6456679.50,663989.25,,Tartu MV
25471,7820136-1,Lõkketule,58.34604336,26.78273368,25471,,Tartu linn,"Hipodroomi suunas",6470655.90,662905.35,TartuLinn,Tartu LV
29049,7800256-1,Kiriku,58.50358436,26.87771839,29049,,Peipsiääre vald,"Kallaste suunas",6488421.08,667710.00,,Tartu MV
25409,8400838-1,Saate,58.11729575,25.43048928,25409,,Mulgi vald,"Abja-Paluoja suunas",6442697.95,584303.93,,Viljandi MV
26070,7820041-1,Herne,58.38597247,26.71485573,26070,,Tartu linn,,6474936.65,658753.93,TartuLinn,Tartu LV
26071,7820044-1,Jannseni,58.38119426,26.69496829,26071,,Tartu linn,"Raudteejaama suunas",6474358.00,657613.00,TartuLinn,Tartu LV
26075,7820047-1,Hurda,58.38350489,26.70964608,26075,,Tartu linn,"Tuglase tn. suunas",6474649.72,658460.56,TartuLinn,Tartu LV
25408,8400839-1,Saate,58.11705968,25.42993772,25408,,Mulgi vald,"Karksi-Nuia suunas",6442670.97,584271.99,,Viljandi MV
26077,7820049-1,Ihaste,58.3448756,26.77958387,26077,,Tartu linn,"Kasteheina suunas",6470518.31,662726.45,TartuLinn,Tartu LV
26078,7820050-1,Pallase puiestee,58.35877592,26.78427994,26078,,Tartu linn,"Kasteheina suunas",6472076.57,662936.98,TartuLinn,Tartu LV
26079,7820051-1,Pallase puiestee,58.35888637,26.7828262,26079,,Tartu linn,"Kesklinna suunas",6472085.33,662851.44,TartuLinn,Tartu LV
26081,7820055-1,Ihaste tee II,58.36116965,26.75974837,26081,,Tartu linn,"Kesklinna suunas",6472283.62,661491.23,TartuLinn,Tartu LV
26172,8400886-1,Suuga,58.20254156,25.6301551,26172,,Mulgi vald,"Viljandi suunas",6452458.05,595838.07,,Viljandi MV
26348,8400328-1,Kõvaküla,58.089941,25.578085,26348,,Mulgi vald,"Karksi-Nuia suunas",6439847.16,593072.42,,Viljandi MV
26357,8400368-1,Lannu,58.04054242,25.54618194,26357,,Mulgi vald,"Lilli suunas",6434302.92,591317.99,,Viljandi MV
26331,8400957-1,Toomesoo,58.109457,25.62291,26331,,Mulgi vald,"Karksi-Nuia suunas",6442083.24,595663.02,,Viljandi MV
26329,8400734-1,Rabi,58.125255,25.709017,26329,,Mulgi vald,"Karksi-Nuia suunas",6443968.27,600692.73,,Viljandi MV
26084,7820058-1,Jänese,58.3923433,26.73177946,26084,,Tartu linn,,6475685.81,659714.13,TartuLinn,Tartu LV
26087,7820061-1,Kaare,58.36652854,26.7043633,26087,,Tartu linn,"Kesklinna suunas",6472748.00,658228.00,TartuLinn,Tartu LV
156127,4990505-1,Värvi,58.73131434,26.4250224,156127,,Jõgeva vald,"Jõgeva suunas",6512726.44,640423.18,,Jõgeva ÜTK
26090,7820064-1,Kalda tee,58.37252213,26.75751568,26090,,Tartu linn,"Kesklinna suunas",6473541.60,661308.69,TartuLinn,Tartu LV
26092,7820066-1,Rahu,58.35838607,26.72194733,26092,,Tartu linn,"Kesklinna suunas",6471883.46,659293.04,TartuLinn,Tartu LV
23846,7800505-1,Matjama,58.5120231,26.94548349,23846,,Peipsiääre vald,"Kallaste suunas",6489531.50,671615.50,,Tartu MV
148390,4401061-1,Rebu keskus,59.27667642,27.03572844,148390,,Lüganuse vald,"Oandu suunas",6574851.50,673016.62,ViruVälis,Ida-Viru MV
32962,4900738-1,Võtikvere,58.86677685,26.83699208,32962,,Mustvee vald,"Jõgeva-Mustvee mnt suunas",6528737.02,663627.51,ViruVälis,Jõgeva ÜTK
23127,8600528-1,Pärlijõe,57.67473741,26.87637341,23127,,Rõuge vald,"Rõuge suunas",6396187.02,671589.08,,Võru MV
26107,7820267-1,Tarmeko,58.36520963,26.7404915,26107,,Tartu linn,"Sõpruse silla suunas",6472687.01,660346.63,TartuLinn,Tartu LV
26108,7820268-1,Tarmeko,58.36406889,26.74007878,26108,,Tartu linn,"linnast väljuv",6472559.08,660327.68,TartuLinn,Tartu LV
26110,7820270-1,Tartu Maja II,58.38233737,26.68369743,26110,,Tartu linn,"Ilmatsalu tn. suunas",6474458.78,656949.09,TartuLinn,Tartu LV
26111,7820274-1,Tartu Näitused,58.38913924,26.69442947,26111,,Tartu linn,"linnast väljuv",6475240.91,657545.96,TartuLinn,Tartu LV
26112,7820301-1,Vene,58.38666842,26.72685629,26112,,Tartu linn,"linnast väljuv",6475042.56,659452.14,TartuLinn,Tartu LV
26113,7820275-1,Tartu Näitused,58.38885283,26.69438562,26113,,Tartu linn,"Tuglase tn. suunas",6475208.94,657544.68,TartuLinn,Tartu LV
26115,7820280-1,Tehase,58.3613194,26.73476473,26115,,Tartu linn,"Raua tn. suunas",6472240.41,660029.40,TartuLinn,Tartu LV
26116,7820282-1,Televisiooni,58.36117326,26.70178627,26116,,Tartu linn,,6472145.94,658101.32,TartuLinn,Tartu LV
144360,7820369-1,Välja,58.40016634,26.71447599,144360,,Tartu linn,"Kesklinna suunas",6476515.35,658667.78,,Tartu LV
26118,7820284-1,Tervishoiu,58.37241821,26.7000216,26118,,Tartu linn,"Riia tn. suunas",6473393.21,657947.71,TartuLinn,Tartu LV
26119,7820286-1,Tref,58.36081269,26.7403929,26119,,Tartu linn,"linnast väljuv",6472197.46,660360.87,TartuLinn,Tartu LV
26120,7820287-1,Tuglase,58.3862124,26.69499199,26120,,Tartu linn,"Kreutzwaldi tn. suunas",6474916.51,657591.93,TartuLinn,Tartu LV
26124,7820291-1,Tähe Erakliinik,58.36201853,26.73063502,26124,,Tartu linn,,6472308.37,659784.71,TartuLinn,Tartu LV
26125,7820293-1,Vabaduse puiestee,58.37909356,26.72727211,26125,,Tartu linn,,6474200.58,659510.73,TartuLinn,Tartu LV
26127,7820296-1,Vaksali,58.3772705,26.7018397,26127,,Tartu linn,"Raudteejaama suunas",6473937.50,658032.25,TartuLinn,Tartu LV
26129,5100119-1,Karinu,59.03788516,25.95854232,26129,,Järva vald,,6545977.08,612422.89,Viru2D,Järvamaa ÜTK
26130,7820182-1,Pepleri,58.37396579,26.71940893,26130,,Tartu linn,"Kesklinna suunas",6473611.25,659074.24,TartuLinn,Tartu LV
26131,8200190-1,Kirikuküla,58.07146567,26.44130666,26131,,Otepää vald,,6439316.04,644039.95,,Valga MV
26132,8200200-1,Kondi,58.00913476,26.41589151,26132,,Otepää vald,,6432323.99,642791.06,,Valga MV
31794,4900725-1,Voore,58.71960862,26.74953333,31794,,Mustvee vald,"Saabuvad bussid",6512148.50,659257.81,,Jõgeva ÜTK
28631,3700058-1,Kaderna,58.79882174,22.48547349,28631,,Emmaste vald,"Nuste-Emmaste suund",6518695.39,412458.04,,Hiiu MV
24704,3700068-1,Kalginiit,58.86444508,22.92037847,24704,,Pühalepa vald,"Suuremõisa suund",6525517.80,437711.25,,Hiiu MV
24088,3700072-1,Kassari,58.78911477,22.83021541,24088,,Hiiu vald,"Orjaku suund",6517215.63,432363.48,,Hiiu MV
25009,3700080-1,Kleemu tee,58.8025028,22.72249992,25009,,Hiiu vald,"Käina suund",6518820.19,426164.53,,Hiiu MV
26144,7000457-1,Kildema,58.96566713,24.7665819,26144,,Rapla vald,,6536543.35,544100.03,Rapla1,Rapla MV
26145,7000456-1,Kildema,58.96525104,24.76683153,26145,,Rapla vald,,6536497.17,544114.92,Rapla1,Rapla MV
26146,7000454-1,Raela,58.95622225,24.76361181,26146,,Rapla vald,,6535489.42,543941.15,Rapla1,Rapla MV
26147,7000455-1,Raela,58.95569456,24.76339008,26147,,Rapla vald,,6535430.50,543929.06,Rapla1,Rapla MV
21021,8400794-1,Ristivälja,58.3337439,25.45600252,21021,,Viljandi vald,"Viljandi suunas",6466832.07,585284.04,,Viljandi MV
21547,7800258-1,Kivi,58.35884112,27.07355828,21547,,Kastre vald,"Vana-Kastre suunas",6472822.99,679854.02,,Tartu MV
24899,8400917-1,Mõisa,58.1672601,25.71485545,24899,,Viljandi vald,"Paistu suunas",6448653.94,600917.06,,Viljandi MV
25085,8400133-1,Jürimatsi,58.1453851,25.7688815,25085,,Viljandi vald,"Paistu suunas",6446300.97,604159.94,,Viljandi MV
26162,7800227-1,Kauda,58.4928338,26.85693522,26162,,Peipsiääre vald,"Kallaste suunas",6487173.00,666550.50,,Tartu MV
26166,6700203-1,Kaisma,58.68654563,24.77799304,26166,,Põhja-Pärnumaa vald,,6505463.02,545117.05,,Pärnu MV
26167,8400783-1,Rimmu,58.26694397,25.40428497,26167,,Mulgi vald,"Heimtali suunas",6459329.09,582410.93,,Viljandi MV
149951,8490223-1,Koorti,58.04750198,25.397331,149951,,Mulgi vald,"Sika suunas",6434885.00,582512.00,,Viljandi MV
25410,8400858-1,Sika,58.04206286,25.41889511,25410,,Mulgi vald,"Lõpp peatus",6434306.07,583797.98,,Viljandi MV
